# Full data listing for the real world dataset
# Data Directory: 
Test_Data/rw4/, DfD/data/rw4/, Projects/rw_data/
k55/left/exp_30/image_135_30.00.png, k55/left/exp_30/image_127_30.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_40/image_135_40.00.png, k55/left/exp_40/image_127_40.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_50/image_135_50.00.png, k55/left/exp_50/image_127_50.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_60/image_135_60.00.png, k55/left/exp_60/image_127_60.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_70/image_135_70.00.png, k55/left/exp_70/image_127_70.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k56/left/exp_10/image_135_10.00.png, k56/left/exp_10/image_127_10.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_20/image_135_20.00.png, k56/left/exp_20/image_127_20.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_30/image_135_30.00.png, k56/left/exp_30/image_127_30.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_40/image_135_40.00.png, k56/left/exp_40/image_127_40.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_50/image_135_50.00.png, k56/left/exp_50/image_127_50.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_60/image_135_60.00.png, k56/left/exp_60/image_127_60.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
k56/left/exp_70/image_135_70.00.png, k56/left/exp_70/image_127_70.00.png, k56/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k57/left/exp_10/image_135_10.00.png, k57/left/exp_10/image_127_10.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_20/image_135_20.00.png, k57/left/exp_20/image_127_20.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_30/image_135_30.00.png, k57/left/exp_30/image_127_30.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_40/image_135_40.00.png, k57/left/exp_40/image_127_40.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_50/image_135_50.00.png, k57/left/exp_50/image_127_50.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_60/image_135_60.00.png, k57/left/exp_60/image_127_60.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_70/image_135_70.00.png, k57/left/exp_70/image_127_70.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k58/left/exp_10/image_135_10.00.png, k58/left/exp_10/image_127_10.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_20/image_135_20.00.png, k58/left/exp_20/image_127_20.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_30/image_135_30.00.png, k58/left/exp_30/image_127_30.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_40/image_135_40.00.png, k58/left/exp_40/image_127_40.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_50/image_135_50.00.png, k58/left/exp_50/image_127_50.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_60/image_135_60.00.png, k58/left/exp_60/image_127_60.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_70/image_135_70.00.png, k58/left/exp_70/image_127_70.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k59/left/exp_10/image_135_10.00.png, k59/left/exp_10/image_127_10.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_20/image_135_20.00.png, k59/left/exp_20/image_127_20.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_30/image_135_30.00.png, k59/left/exp_30/image_127_30.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_40/image_135_40.00.png, k59/left/exp_40/image_127_40.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_50/image_135_50.00.png, k59/left/exp_50/image_127_50.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_60/image_135_60.00.png, k59/left/exp_60/image_127_60.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_70/image_135_70.00.png, k59/left/exp_70/image_127_70.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k60/left/exp_10/image_135_10.00.png, k60/left/exp_10/image_127_10.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_20/image_135_20.00.png, k60/left/exp_20/image_127_20.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_30/image_135_30.00.png, k60/left/exp_30/image_127_30.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_40/image_135_40.00.png, k60/left/exp_40/image_127_40.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_50/image_135_50.00.png, k60/left/exp_50/image_127_50.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_60/image_135_60.00.png, k60/left/exp_60/image_127_60.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
k60/left/exp_70/image_135_70.00.png, k60/left/exp_70/image_127_70.00.png, k60/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k61/left/exp_10/image_135_10.00.png, k61/left/exp_10/image_127_10.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_20/image_135_20.00.png, k61/left/exp_20/image_127_20.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_30/image_135_30.00.png, k61/left/exp_30/image_127_30.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_40/image_135_40.00.png, k61/left/exp_40/image_127_40.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_50/image_135_50.00.png, k61/left/exp_50/image_127_50.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_60/image_135_60.00.png, k61/left/exp_60/image_127_60.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_70/image_135_70.00.png, k61/left/exp_70/image_127_70.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k62/left/exp_10/image_135_10.00.png, k62/left/exp_10/image_127_10.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_20/image_135_20.00.png, k62/left/exp_20/image_127_20.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_30/image_135_30.00.png, k62/left/exp_30/image_127_30.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_40/image_135_40.00.png, k62/left/exp_40/image_127_40.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_50/image_135_50.00.png, k62/left/exp_50/image_127_50.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_60/image_135_60.00.png, k62/left/exp_60/image_127_60.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_70/image_135_70.00.png, k62/left/exp_70/image_127_70.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k63/left/exp_10/image_135_10.00.png, k63/left/exp_10/image_127_10.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_20/image_135_20.00.png, k63/left/exp_20/image_127_20.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_30/image_135_30.00.png, k63/left/exp_30/image_127_30.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_40/image_135_40.00.png, k63/left/exp_40/image_127_40.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_50/image_135_50.00.png, k63/left/exp_50/image_127_50.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_60/image_135_60.00.png, k63/left/exp_60/image_127_60.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_70/image_135_70.00.png, k63/left/exp_70/image_127_70.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
